PROVINCE,urban,age,gender,I1_3_1,party,army,sec_lan,f_b_hukou,f_n_hukou,m_b_hukou,m_n_hukou,b_hukou,n_hukou,local_hukou,migrant_hukou,cungaiju,u_w_m,u_c_m,r_m,p_m,uint_add_m,br_m,bus_m,I1_20_1,I1_20_2,n_r_o_i,I1_20_4,I1_20_5,I1_21,I1_22_1,I1_22_2,I1_22_3,tech_edu,I2_10,work_exp,I3a1_1,I3a1_2,I3a1_5,I3a1_9,I3a1_14,I3a1_16_1,I3a1_16_2,I3a1_16_3,I3a1_19_1,I3a1_19_2,I3a1_19_3,I3a1_20_1,I3a1_20_2,I3a1_20_3,I3a1_20_4,I3a1_20_5,I3a1_20_7,I3a1_20_8,I3a1_20_9,I3a1_21,I3a2_1,friend,psychofriend,discussfriend,moneyfriend,memberelect,happy,happycp,I7_7_1,I7_7_2,I7_9,soccls,b_soccls,I7_10_3_1,t_soccls,soctrs,I9_1,I9_2,arm,health,I9_5,I9_6,ill,I9_8,I9_9,I9_10,I9_11,I9_12,I9_14,interviewway,reject,impat,itviewer_trust,fudge,colla,rely,lang,sinitviewer,look,sinitviewee,y,belief,edu,fedu,medu,jobmean,dinner,socresp,localsc,comlk,plan
贵州,农村,35,0,贵州,0,0,0,非农户口,非农户口,农业户口,农业户口,农业户口,农业户口,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,1-3个,自己主动投票,3,3,有时,总是,完全不公平,1,1,5,1,不同意,150,90,150,一般,从来没有,从来没有,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,8,1,0,0,1,1,1,0,-1,0,0,0,1
河南,农村,35,0,河南,0,0,0,农业户口,不适用,农业户口,农业户口,农业户口,0,是,是,0,是,是,0,0,是,0,0,是,是,0,是,0,是,0,0,不清楚,0,有,是,是,0,0,需要,是,部分由自己决定,部分由自己决定,部分由自己决定,很少,经常,有时,有时,从不,有时,有时,有时,有时,有时,有时,有,-999,6-10个,1-3个,1-3个,4-6个,没去投票,4,5,经常,经常,说不上公平但也不能说不公平,2,2,3,5,同意,163,130,161,非常健康,从来没有,有时,0,0,0,一般,一般,0,0,访问员访填,中间,有时,很高,不像是,合作,可靠,当地方言,0,7,0,0,0,4,3,3,0,2,0,0,-1,8
山东,0,59,0,山东,0,0,0,不清楚,不适用,不清楚,不适用,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,家人代投票,5,6更幸福,没有,总是,比较公平,1,1,4,2,同意,155,97,152,比较不健康,从来没有,从来没有,0,0,0,非常信任,比较信任,0,是,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,4,0,1,1,1,1,1,-2,-1,0,1,0,8
四川,0,18,男,四川,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,1-3个,1-3个,一个也没有,不适用,5,5,很少,有时,比较公平,4,4,4,3,同意,175,110,175,健康,从来没有,很少,0,0,0,一般,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,7,0,0,0,2,2,1,-999,0,0,1,-1,2
山东,0,46,0,江苏,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,自己主动投票,5,1没那么幸福,没有,总是,说不上公平但也不能说不公平,7,8,8,2,同意,158,140,150,一般,从来没有,有时,是,0,0,比较信任,比较信任,0,0,访问员访填,从未,偶尔,低,有些时候,合作,不可靠,普通话,是,6,0,1,0,-999,1,1,-2,-999,0,1,2,1
辽宁,0,54,男,辽宁,0,是,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,一个也没有,自己主动投票,3,1没那么幸福,没有,有时,说不上公平但也不能说不公平,4,1,6,1,不同意,175,130,170,一般,很少,很少,是,0,0,比较信任,比较信任,是,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,9,0,1,0,1,1,1,1,0,-2,0,0,8
北京,农村,72,0,浙江,0,0,0,不清楚,不适用,不清楚,不适用,农业户口,0,是,是,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,不适用,5,4,有时,经常,说不上公平但也不能说不公平,2,2,2,2,非常同意,150,140,150,比较不健康,有时,很少,是,0,0,比较信任,比较信任,0,0,访问员访填,开始,偶尔,高,不像是,合作,可靠,普通话,是,6,0,0,0,-999,-999,-999,-1,0,0,0,2,8
广东,0,19,男,广东,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16个或16个以上,9个以上,4-6个,1-3个,没去投票,3,3,没有,经常,比较公平,5,4,6,4,同意,175,128,176,非常健康,从来没有,从来没有,0,0,26,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,大多数时候,很合作,很可靠,当地方言,0,9,0,1,0,2,2,1,-999,1,0,1,1,2
广东,0,42,0,湖南,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,0,0,0,0,0,0,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16个或16个以上,4-6个,4-6个,1-3个,没去投票,6非常幸福,6更幸福,有时,有时,比较公平,5,5,5,5,同意,145,90,142,非常健康,经常,很少,0,0,0,一般,比较不信任,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,普通话,0,5,0,0,0,1,2,1,1,-1,0,1,1,8
湖北,0,56,0,湖北,0,0,0,不适用,农业户口,不适用,农业户口,农业户口,农业户口,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,1-3个,自己主动投票,5,4,经常,总是,比较不公平,9,4,6,2,同意,160,120,150,健康,有时,从来没有,是,0,120,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,可靠,普通话,是,8,0,1,0,-999,1,1,0,-1,0,1,1,8
广东,农村,16,男,广东,0,0,0,非农户口,非农户口,非农户口,非农户口,非农户口,农业户口,是,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11-15个,4-6个,4-6个,一个也没有,没去投票,4,1没那么幸福,很少,有时,比较公平,5,6,8,6,同意,164,85,164,非常健康,很少,很少,0,0,0,一般,一般,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,当地方言,是,8,0,1,0,1,2,2,-999,-1,0,1,1,2
吉林,农村,52,0,吉林,0,0,0,农业户口,不适用,农业户口,不适用,农业户口,0,是,是,0,0,0,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,1-3个,不适用,3,1没那么幸福,没有,总是,比较不公平,3,3,4,5,同意,162,105,148,一般,从来没有,从来没有,是,0,0,一般,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,6,0,1,0,2,1,1,0,-1,1,1,0,1
浙江,0,28,男,浙江,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,0,0,是,0,0,0,是,0,0,0,0,0,0,0,0,0,0,是,0,是,有,有,是,是,0,是,需要,0,部分由自己决定,部分由自己决定,部分由自己决定,很少,很少,经常,从不,很少,很少,-999,有时,很少,-999,-999,有,-999,16个或16个以上,4-6个,4-6个,6-8个,自己主动投票,4,4,经常,有时,比较公平,5,5,6,4,同意,169,126,158,非常健康,从来没有,从来没有,0,0,2,一般,比较信任,0,是,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,0,7,0,1,0,3,1,1,-1,1,0,1,-1,1
湖南,0,58,0,湖南,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,不适用,3,3,很少,经常,比较不公平,3,2,4,1,同意,145,85,145,一般,很少,很少,0,0,0,比较不信任,比较不信任,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,当地方言,0,3,0,1,0,1,1,1,-1,-999,0,0,2,8
广东,0,23,男,广东,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,是,0,0,0,0,是,是,0,是,需要,0,完全由他人决定,完全由他人决定,完全由他人决定,有时,经常,经常,有时,从不,很少,很少,-999,很少,-999,很少,有,-999,16个或16个以上,9个以上,4-6个,4-6个,自己主动投票,6非常幸福,6更幸福,有时,有时,说不上公平但也不能说不公平,5,5,6,5,同意,180,146,182,健康,从来没有,从来没有,0,0,0,比较信任,比较信任,是,是,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,0,8,0,0,0,3,3,1,1,1,0,1,1,1
湖北,农村,42,男,湖北,0,0,0,非农户口,非农户口,非农户口,非农户口,非农户口,0,是,0,0,是,0,0,0,0,0,0,是,0,0,0,0,是,不清楚,不清楚,不清楚,有,有,是,是,0,是,0,是,完全由他人决定,完全由他人决定,完全由他人决定,有时,有时,很少,从不,从不,从不,经常,-999,经常,-999,很少,有,-999,16个或16个以上,6-8个,1-3个,1-3个,自己主动投票,3,4,经常,经常,比较公平,7,7,8,6,同意,185,165,184,比较不健康,从来没有,从来没有,0,0,0,比较信任,比较信任,0,是,访问员访填,从未,从未,高,完全没有,合作,可靠,普通话,是,8,1,1,0,3,3,2,1,0,0,1,-1,8
广东,0,68,男,广东,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,自己主动投票,3,3,没有,有时,比较公平,6,6,3,2,同意,180,150,181,健康,从来没有,从来没有,0,0,0,非常信任,非常信任,是,0,访问员访填,从未,从未,高,不像是,合作,可靠,当地方言,是,6,0,0,0,1,1,1,0,0,0,1,-1,8
上海,农村,38,0,江苏,中共党员,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,0,0,0,0,0,是,0,0,0,是,是,0,是,是,是,0,是,是,是,有,有,是,是,0,是,需要,0,部分由自己决定,部分由自己决定,部分由自己决定,很少,从不,很少,经常,从不,从不,有时,有时,有时,从不,从不,有,-999,1-5个,1-3个,1-3个,9个以上,居/村委要求去投票,4,3,没有,很少,比较不公平,5,5,4,3,同意,160,126,160,健康,从来没有,从来没有,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,0,6,1,0,0,3,1,1,-1,0,-1,1,-1,8
福建,0,23,男,福建,0,0,是,农业户口,农业户口,农业户口,农业户口,非农户口,0,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,有,有,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,1-3个,没去投票,5,5,很少,很少,比较公平,4,7,8,0,不同意,165,100,162,健康,有时,很少,0,0,0,比较信任,一般,是,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,-999,0,0,0,3,2,1,-2,0,-2,1,0,1
上海,农村,38,男,上海,0,0,是,农业户口,农业户口,农业户口,农业户口,非农户口,0,是,是,0,是,是,0,0,是,0,0,是,是,0,0,0,是,0,0,是,有,有,是,是,是,是,需要,是,完全由自己决定,完全由自己决定,完全由自己决定,从不,从不,有时,经常,经常,从不,有时,有时,从不,从不,从不,有,-999,6-10个,1-3个,1-3个,1-3个,没去投票,5,5,没有,经常,比较公平,4,4,5,2,同意,174,140,184,健康,从来没有,从来没有,0,0,0,一般,一般,0,是,访问员访填,从未,从未,高,不像是,很合作,可靠,普通话,0,7,0,0,0,4,4,1,-1,1,0,1,0,2
湖南,农村,26,男,湖南,0,0,是,非农户口,非农户口,非农户口,非农户口,非农户口,0,是,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,有,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2009,1-5个,4-6个,1-3个,一个也没有,没去投票,3,3,有时,有时,说不上公平但也不能说不公平,4,5,7,5,同意,164,122,164,非常健康,从来没有,有时,0,0,0,非常不信任,非常信任,0,0,访问员访填,从未,从未,高,有些时候,很合作,可靠,普通话,0,5,1,0,0,4,4,4,-1,1,2,1,1,2
江西,农村,37,0,江西,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,是,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,4-6个,1-3个,一个也没有,居/村委要求去投票,3,3,有时,经常,说不上公平但也不能说不公平,3,3,4,1,非常同意,158,120,158,健康,从来没有,很少,0,0,0,比较信任,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,8,0,0,0,1,1,1,1,-1,0,0,0,2
湖南,0,38,0,湖南,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11-15个,6-8个,1-3个,6-8个,自己主动投票,3,3,没有,总是,比较不公平,4,5,7,1,同意,158,109,155,一般,很少,从来没有,0,0,35,比较信任,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,0,7,0,1,0,2,1,1,1,-1,2,1,1,6
四川,农村,47,0,四川,0,0,0,农业户口,非农户口,农业户口,非农户口,农业户口,0,是,是,0,是,0,0,0,0,0,0,是,0,0,0,0,是,是,是,是,有,有,是,是,0,是,需要,0,部分由自己决定,完全由他人决定,完全由他人决定,很少,很少,有时,经常,-999,-999,很少,-999,很少,-999,很少,有,-999,6-10个,4-6个,1-3个,1-3个,自己主动投票,3,3,没有,经常,比较公平,5,5,5,3,同意,152,112,152,一般,从来没有,从来没有,0,0,0,比较信任,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,6,1,0,0,2,3,1,0,0,0,1,0,2
新疆,农村,37,男,新疆,0,0,是,农业户口,不适用,非农户口,非农户口,农业户口,0,是,是,0,是,0,0,0,0,0,是,是,0,0,0,是,是,是,0,是,有,有,是,是,0,是,需要,0,部分由自己决定,部分由自己决定,部分由自己决定,从不,很少,经常,经常,经常,有时,经常,经常,很少,从不,很少,有,-999,1-5个,1-3个,1-3个,4-6个,不适用,4,4,有时,经常,比较公平,5,5,6,3,同意,172,144,160,比较不健康,有时,有时,0,0,0,一般,比较信任,0,0,访问员访填,从未,从未,高,完全没有,很合作,很可靠,普通话,是,9,0,1,0,4,1,1,1,0,0,0,-1,8
辽宁,0,47,0,辽宁,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6-10个,4-6个,4-6个,4-6个,家人代投票,6非常幸福,6更幸福,没有,有时,比较不公平,5,5,5,7,同意,165,150,165,一般,从来没有,从来没有,0,0,4,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,6,1,1,0,1,1,1,0,-1,0,1,2,8
甘肃,0,22,0,甘肃,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,4-6个,家人代投票,6非常幸福,6更幸福,很少,没有,比较公平,9,7,10,7,不同意,160,110,157,非常健康,从来没有,从来没有,0,0,4,非常信任,非常信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,-999,0,0,0,3,2,1,-999,-999,0,1,-2,1
广东,农村,38,0,湖南,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,一个也没有,不适用,3,3,没有,没有,说不上公平但也不能说不公平,1,2,3,1,不同意,150,92,150,一般,很少,从来没有,0,0,7,一般,一般,0,0,访问员访填,从未,从未,高,不像是,合作,可靠,普通话,是,4,0,0,0,2,1,1,-999,-1,-2,1,-3,1
甘肃,0,70,0,甘肃,0,0,0,农业户口,不适用,农业户口,不适用,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,是,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,不适用,3,2,经常,经常,比较公平,2,3,2,4,同意,152,140,154,非常不健康,经常,从来没有,0,是,0,非常信任,非常信任,0,0,访问员访填,从未,从未,高,有些时候,合作,可靠,普通话,是,6,0,0,1,1,1,1,-1,-1,0,1,0,8
山东,0,20,0,山东,0,0,是,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1-5个,1-3个,1-3个,一个也没有,家人代投票,6非常幸福,6更幸福,没有,总是,比较不公平,0,4,7,3,同意,172,112,172,非常健康,从来没有,很少,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,8,0,0,0,3,1,1,-999,-1,0,1,-1,2
湖北,农村,46,男,湖北,0,是,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,0,0,0,0,0,是,0,0,0,是,0,0,0,0,是,0,0,0,0,有,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2000,6-10个,1-3个,1-3个,1-3个,没去投票,3,3,很少,经常,比较不公平,3,2,0,1,不同意,173,185,167,健康,有时,从来没有,0,0,0,比较信任,比较信任,是,是,访问员访填,从未,有时,高,有些时候,合作,可靠,当地方言,0,-999,1,0,0,2,1,1,-1,1,-1,1,-1,8
山东,农村,24,0,山东,0,0,是,非农户口,非农户口,非农户口,非农户口,非农户口,0,是,0,0,是,0,0,0,0,0,0,是,0,0,0,0,是,是,是,是,0,0,是,是,0,是,需要,0,部分由自己决定,部分由自己决定,部分由自己决定,很少,从不,经常,经常,-999,有时,经常,-999,有时,-999,很少,有,-999,6-10个,4-6个,1-3个,1-3个,自己主动投票,4,4,没有,经常,比较公平,4,4,6,5,同意,167,120,165,非常健康,从来没有,从来没有,0,0,0,非常信任,比较信任,0,0,访问员访填,从未,偶尔,高,不像是,合作,可靠,当地方言,0,5,0,1,0,4,4,4,1,1,0,1,0,2
辽宁,0,52,男,辽宁,0,0,0,农业户口,不适用,农业户口,不适用,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,一个也没有,0,0,0,自己主动投票,1很不幸福,3,没有,经常,比较不公平,1,1,1,4,不同意,170,140,170,一般,很少,很少,0,0,0,比较不信任,比较信任,0,0,访问员访填,从未,偶尔,很高,完全没有,很合作,可靠,普通话,是,3,0,1,0,1,2,1,-1,-1,-1,1,-1,2
广东,农村,47,0,湖北,0,0,0,农业户口,非农户口,农业户口,农业户口,农业户口,农业户口,0,0,0,0,0,0,0,0,0,0,是,0,0,0,0,是,0,0,0,0,0,是,是,0,是,需要,是,部分由自己决定,部分由自己决定,部分由自己决定,经常,经常,有时,经常,经常,有时,很少,-999,有时,-999,从不,有,-999,1-5个,1-3个,一个也没有,1-3个,没去投票,3,4,有时,经常,比较不公平,2,2,1,1,同意,171,140,170,一般,很少,从来没有,0,0,0,一般,比较信任,0,0,访问员访填,从未,偶尔,高,有些时候,合作,可靠,普通话,0,7,1,0,0,2,-999,2,0,-1,0,1,-1,2
重庆,农村,46,男,重庆,中共党员,0,0,农业户口,非农户口,非农户口,非农户口,非农户口,0,是,0,0,是,是,0,是,0,是,0,是,0,0,0,0,是,不清楚,不清楚,不清楚,有,有,是,是,0,0,需要,0,部分由自己决定,完全由他人决定,完全由他人决定,从不,很少,经常,经常,-999,有时,有时,有时,有时,有时,有时,有,-999,16个或16个以上,4-6个,1-3个,6-8个,没去投票,4,3,很少,经常,说不上公平但也不能说不公平,4,4,4,2,同意,165,150,163,非常健康,从来没有,从来没有,0,0,0,比较信任,比较信任,0,0,访问员访填,从未,偶尔,很高,完全没有,很合作,很可靠,当地方言,是,9,0,0,0,4,4,1,0,1,0,1,0,8
浙江,农村,46,男,浙江,0,0,0,农业户口,农业户口,农业户口,农业户口,农业户口,农业户口,是,0,0,0,0,是,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,是,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16个或16个以上,1-3个,1-3个,9个以上,自己主动投票,5,5,没有,没有,比较公平,7,6,10,3,同意,172,168,169,健康,从来没有,从来没有,0,0,0,比较信任,比较信任,是,是,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,普通话,是,10,0,1,0,2,1,1,-1,-1,2,1,2,7
广东,农村,45,0,广东,0,0,0,农业户口,不适用,农业户口,农业户口,农业户口,0,是,0,是,0,是,0,0,0,0,是,0,是,0,0,0,0,0,0,0,0,0,是,0,0,0,0,0,完全由他人决定,完全由他人决定,完全由他人决定,经常,经常,从不,经常,-999,-999,-999,-999,-999,-999,-999,有,-999,1-5个,1-3个,1-3个,一个也没有,自己主动投票,5,5,有时,有时,说不上公平但也不能说不公平,5,7,6,5,不同意,150,102,140,健康,从来没有,从来没有,是,0,0,一般,一般,0,0,访问员访填,从未,从未,很高,完全没有,很合作,很可靠,当地方言,是,4,1,1,0,1,1,1,0,0,0,1,1,1
